be0fbb47-2214-5b95-81f6-20ce9fdd17e6,Monke,Viper,270.7,17,9,6,77.8,168.4,23.6,0,0,Killer Instinct Gaming,0,0,1,0,0,0,0,0,8a14646d-3dea-4ee9-86f3-4c6a5e91cad8
dc6aa7e2-491c-5ca7-ad34-5c8f655f8e6c,Kyrigan,Skye,100.4,5,15,3,50.0,65.0,26.1,1,3,Easy As Pie,0,0,1,0,0,0,0,0,8a14646d-3dea-4ee9-86f3-4c6a5e91cad8
65b3d6f1-470c-5975-b69d-166f7fc2d2bb,PAYGE,Brimstone,180.6,10,16,5,77.8,137.1,27.0,1,2,Easy As Pie,0,0,0,0,1,0,1,0,8a14646d-3dea-4ee9-86f3-4c6a5e91cad8
dae24c00-bf37-576b-b518-3b2abc60bf76,f a b i o,Raze,212.3,12,13,2,61.1,136.6,18.8,3,2,Easy As Pie,0,0,0,0,0,0,0,0,8a14646d-3dea-4ee9-86f3-4c6a5e91cad8
4a669153-31bc-5ff0-84d6-a24696182b66,StrawBerry,Jett,220.5,13,14,2,72.2,145.4,14.1,5,1,Easy As Pie,0,1,0,0,1,0,0,0,8a14646d-3dea-4ee9-86f3-4c6a5e91cad8
981c14eb-f05d-5936-9a2f-b83bd879da04,W a f f l e,Viper,211.7,14,16,0,61.1,139.8,30.0,0,0,Easy As Pie,1,0,1,0,1,0,3,0,8a14646d-3dea-4ee9-86f3-4c6a5e91cad8
21f35e3f-136d-5c53-9332-cf95d35aea3e,KIG sutterismine,Cypher,143.2,11,10,1,66.7,95.2,25.7,1,3,Killer Instinct Gaming,0,0,1,1,0,0,0,0,8a14646d-3dea-4ee9-86f3-4c6a5e91cad8
5ce65c80-3d80-572f-8c60-0757bb9103b1,baleb,Raze,300.1,20,10,4,77.8,182.8,22.8,4,3,Killer Instinct Gaming,0,0,1,1,0,0,1,0,8a14646d-3dea-4ee9-86f3-4c6a5e91cad8
60b7dcb4-d3f0-5566-92ed-e54637417fb9,KIG NOIR,Omen,157.3,9,13,7,72.2,94.9,7.0,1,0,Killer Instinct Gaming,0,0,0,0,1,0,1,0,8a14646d-3dea-4ee9-86f3-4c6a5e91cad8
5ce65c80-3d80-572f-8c60-0757bb9103b1,baleb,Raze,241.1,23,18,2,69.2,159.8,13.6,1,1,Killer Instinct Gaming,0,1,2,0,3,1,0,0,13c29953-9f12-4c8c-8f6d-c23bb159dd73
371487da-72ae-54ee-9e17-30e44420880a,KIG Krispyy,Neon,225.2,18,23,7,61.5,148.5,19.4,7,8,Killer Instinct Gaming,1,2,0,0,1,0,0,0,13c29953-9f12-4c8c-8f6d-c23bb159dd73
dc6aa7e2-491c-5ca7-ad34-5c8f655f8e6c,Kyrigan,Gekko,237.3,22,16,8,76.9,158.6,23.3,4,2,Easy As Pie,0,0,2,1,0,0,0,0,13c29953-9f12-4c8c-8f6d-c23bb159dd73
65b3d6f1-470c-5975-b69d-166f7fc2d2bb,PAYGE,Brimstone,217.2,21,14,10,84.6,155.3,39.6,2,4,Easy As Pie,0,0,0,0,0,0,1,0,13c29953-9f12-4c8c-8f6d-c23bb159dd73
4a669153-31bc-5ff0-84d6-a24696182b66,StrawBerry,Jett,256.7,25,21,2,80.8,151.0,23.7,0,3,Easy As Pie,0,4,0,0,0,0,1,0,13c29953-9f12-4c8c-8f6d-c23bb159dd73
981c14eb-f05d-5936-9a2f-b83bd879da04,W a f f l e,Breach,104.3,8,17,9,65.4,67.8,21.9,2,3,Easy As Pie,0,0,1,0,1,0,0,0,13c29953-9f12-4c8c-8f6d-c23bb159dd73
21f35e3f-136d-5c53-9332-cf95d35aea3e,KIG sutterismine,Breach,204.7,21,19,6,69.2,136.8,18.5,3,1,Killer Instinct Gaming,0,0,2,1,1,0,2,0,13c29953-9f12-4c8c-8f6d-c23bb159dd73
dae24c00-bf37-576b-b518-3b2abc60bf76,f a b i o,Cypher,303.9,26,21,7,88.5,212.6,32.1,5,1,Easy As Pie,0,0,1,0,2,0,0,0,13c29953-9f12-4c8c-8f6d-c23bb159dd73
60b7dcb4-d3f0-5566-92ed-e54637417fb9,KIG NOIR,Omen,140.8,14,22,7,65.4,88.0,17.8,0,2,Killer Instinct Gaming,0,0,0,0,0,0,0,0,13c29953-9f12-4c8c-8f6d-c23bb159dd73
be0fbb47-2214-5b95-81f6-20ce9fdd17e6,Monke,Viper,171.6,13,20,10,61.5,133.3,21.7,2,1,Killer Instinct Gaming,0,0,1,1,1,0,0,0,13c29953-9f12-4c8c-8f6d-c23bb159dd73
dc6aa7e2-491c-5ca7-ad34-5c8f655f8e6c,Kyrigan,Raze,218.1,11,10,7,80.0,174.9,25.0,1,2,Easy As Pie,0,0,2,0,0,0,0,0,d13dabde-3f0c-4c19-90ca-3d9972507a30
65b3d6f1-470c-5975-b69d-166f7fc2d2bb,p o o j,Sage,157.3,9,5,5,93.3,108.9,20.0,1,0,Easy As Pie,0,0,0,0,0,0,0,0,d13dabde-3f0c-4c19-90ca-3d9972507a30
22276eb0-e1ec-5702-80f3-9985577d4e82,MG AnimateDragon,Skye,202.9,11,14,3,80.0,131.3,17.5,0,2,Alpha Threat,0,0,0,0,2,0,1,0,d13dabde-3f0c-4c19-90ca-3d9972507a30
14e53510-0c40-5214-ba72-9981a104b113,solar panel,Sage,113.7,5,15,2,46.7,79.7,30.0,0,3,Alpha Threat,0,0,0,0,2,0,0,0,d13dabde-3f0c-4c19-90ca-3d9972507a30
05ff3ccc-227f-56f0-ab05-4c36536ccb90,Prophesie,Yoru,166.8,7,13,2,60.0,108.1,16.3,1,5,Alpha Threat,0,0,0,0,1,0,1,0,d13dabde-3f0c-4c19-90ca-3d9972507a30
f0f5dfca-1b7f-55ff-8df3-b1a4173ea1e4,ItsJustRJ,Viper,192.6,9,14,2,60.0,117.8,34.5,2,2,Alpha Threat,0,0,0,0,0,0,1,0,d13dabde-3f0c-4c19-90ca-3d9972507a30
49a7d364-562c-5fce-86e9-9969a0ac8730,aT Kyshin,Jett,214.0,11,12,0,66.7,135.5,45.8,0,0,Alpha Threat,0,0,2,0,0,0,0,0,d13dabde-3f0c-4c19-90ca-3d9972507a30
c59618a0-eb70-5b55-9ada-630aae8b99f3,Opticss,Skye,192.2,11,10,5,86.7,130.5,30.0,3,0,Easy As Pie,0,0,1,1,0,0,0,0,d13dabde-3f0c-4c19-90ca-3d9972507a30
4a669153-31bc-5ff0-84d6-a24696182b66,StrawBerry,Astra,226.9,13,11,1,73.3,148.7,31.7,2,1,Easy As Pie,0,0,0,0,0,0,0,0,d13dabde-3f0c-4c19-90ca-3d9972507a30
981c14eb-f05d-5936-9a2f-b83bd879da04,W a f f l e,Viper,435.9,24,7,6,100.0,278.2,66.7,5,0,Easy As Pie,0,0,0,0,0,0,0,0,d13dabde-3f0c-4c19-90ca-3d9972507a30
65b3d6f1-470c-5975-b69d-166f7fc2d2bb,p o o j,Viper,291.2,27,16,11,71.4,169.7,20.3,4,2,Easy As Pie,0,0,3,0,1,0,0,0,bcf77a5e-7568-4ebe-9bdb-e93748435b58
981c14eb-f05d-5936-9a2f-b83bd879da04,W a f f l e,Breach,211.7,20,20,10,75.0,132.0,24.6,3,1,Easy As Pie,0,0,0,0,2,0,1,0,bcf77a5e-7568-4ebe-9bdb-e93748435b58
c59618a0-eb70-5b55-9ada-630aae8b99f3,Opticss,Fade,128.8,14,20,4,57.1,82.2,27.0,1,5,Easy As Pie,0,0,0,0,0,0,0,0,bcf77a5e-7568-4ebe-9bdb-e93748435b58
f0f5dfca-1b7f-55ff-8df3-b1a4173ea1e4,ItsJustRJ,Brimstone,225.2,21,23,9,75.0,155.3,12.6,0,3,Alpha Threat,0,0,2,0,1,0,0,0,bcf77a5e-7568-4ebe-9bdb-e93748435b58
22276eb0-e1ec-5702-80f3-9985577d4e82,MG AnimateDragon,Breach,214.5,22,24,11,78.6,133.5,23.5,3,0,Alpha Threat,0,0,0,0,0,0,1,0,bcf77a5e-7568-4ebe-9bdb-e93748435b58
dc6aa7e2-491c-5ca7-ad34-5c8f655f8e6c,Kyrigan,Brimstone,246.9,23,21,14,78.6,164.7,15.7,1,1,Easy As Pie,0,0,1,0,1,0,0,0,bcf77a5e-7568-4ebe-9bdb-e93748435b58
4a669153-31bc-5ff0-84d6-a24696182b66,StrawBerry,Jett,247.4,24,23,5,71.4,152.6,25.8,6,4,Easy As Pie,0,3,1,0,1,0,0,0,bcf77a5e-7568-4ebe-9bdb-e93748435b58
